Date,Permit,Dir,Volume,Avg Speed,Occupancy %,Record Count,Full Name,Device ID,Created,Retired
2019-08-01 13:55:00-04,ND0091,N,159,70.25,7.59%,2,ND0091 - I95 AT TALLEY ROAD,8959.1,2015-05-18 13:04:24-04,
2019-08-01 14:00:00-04,ND0091,N,123,71.33,5.89%,2,ND0091 - I95 AT TALLEY ROAD,8959.1,2015-05-18 13:04:24-04,
2019-08-01 14:05:00-04,ND0091,N,133,70.71,6.44%,2,ND0091 - I95 AT TALLEY ROAD,8959.1,2015-05-18 13:04:24-04,
2019-08-01 14:10:00-04,ND0091,N,136,70.63,6.16%,2,ND0091 - I95 AT TALLEY ROAD,8959.1,2015-05-18 13:04:24-04,
2019-08-01 14:15:00-04,ND0091,N,153,70.58,7.44%,2,ND0091 - I95 AT TALLEY ROAD,8959.1,2015-05-18 13:04:24-04,
2019-08-01 14:20:00-04,ND0091,N,121,72.56,5.40%,2,ND0091 - I95 AT TALLEY ROAD,8959.1,2015-05-18 13:04:24-04,
2019-08-01 14:25:00-04,ND0091,N,149,70.64,6.89%,2,ND0091 - I95 AT TALLEY ROAD,8959.1,2015-05-18 13:04:24-04,
2019-08-01 14:30:00-04,ND0091,N,121,71.87,5.79%,2,ND0091 - I95 AT TALLEY ROAD,8959.1,2015-05-18 13:04:24-04,
2019-08-01 14:35:00-04,ND0091,N,140,70.66,6.51%,2,ND0091 - I95 AT TALLEY ROAD,8959.1,2015-05-18 13:04:24-04,
2019-08-01 14:40:00-04,ND0091,N,125,69.35,6.17%,2,ND0091 - I95 AT TALLEY ROAD,8959.1,2015-05-18 13:04:24-04,
2019-08-01 14:45:00-04,ND0091,N,179,70.60,8.33%,2,ND0091 - I95 AT TALLEY ROAD,8959.1,2015-05-18 13:04:24-04,
2019-08-01 14:50:00-04,ND0091,N,137,70.76,6.31%,2,ND0091 - I95 AT TALLEY ROAD,8959.1,2015-05-18 13:04:24-04,
2019-08-01 14:55:00-04,ND0091,N,159,71.47,7.50%,2,ND0091 - I95 AT TALLEY ROAD,8959.1,2015-05-18 13:04:24-04,
