Date,Permit,Dir,Volume,Avg Speed,Occupancy %,Record Count,Full Name,Device ID,Created,Retired
2019-08-01 05:25:00-04,ND0118,N,170,73.91,5.02%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 05:30:00-04,ND0118,N,175,75.63,5.48%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 05:35:00-04,ND0118,N,166,74.46,5.15%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 05:40:00-04,ND0118,N,179,75.01,4.92%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 05:45:00-04,ND0118,N,195,73.39,5.66%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 05:50:00-04,ND0118,N,195,73.44,5.35%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 05:55:00-04,ND0118,N,190,74.86,5.76%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 06:00:00-04,ND0118,N,187,75.67,5.43%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 06:05:00-04,ND0118,N,169,74.80,4.66%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 06:10:00-04,ND0118,N,184,74.70,5.43%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 06:15:00-04,ND0118,N,213,75.49,5.96%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 06:20:00-04,ND0118,N,222,73.67,6.49%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 06:25:00-04,ND0118,N,237,74.25,6.75%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 06:30:00-04,ND0118,N,252,74.10,7.52%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 06:35:00-04,ND0118,N,233,72.92,6.39%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 06:40:00-04,ND0118,N,242,73.27,6.29%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 06:45:00-04,ND0118,N,228,72.55,6.32%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 06:50:00-04,ND0118,N,267,71.75,7.71%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 06:55:00-04,ND0118,N,260,75.25,6.92%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 07:00:00-04,ND0118,N,265,72.58,7.10%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 07:05:00-04,ND0118,N,220,74.34,5.72%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 07:10:00-04,ND0118,N,227,72.56,6.06%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 07:15:00-04,ND0118,N,230,73.16,6.14%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 07:20:00-04,ND0118,N,222,72.19,5.88%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 07:25:00-04,ND0118,N,282,71.95,8.40%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 07:30:00-04,ND0118,N,247,73.32,6.68%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 07:35:00-04,ND0118,N,265,72.92,7.52%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 07:40:00-04,ND0118,N,237,72.16,6.67%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 07:45:00-04,ND0118,N,264,71.73,6.82%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 07:50:00-04,ND0118,N,247,72.17,6.70%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 07:55:00-04,ND0118,N,279,70.86,7.65%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 08:00:00-04,ND0118,N,255,71.54,7.39%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 08:05:00-04,ND0118,N,237,71.84,6.76%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 08:10:00-04,ND0118,N,259,69.73,7.86%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 08:15:00-04,ND0118,N,237,68.95,6.91%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 08:20:00-04,ND0118,N,241,67.32,7.79%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 08:25:00-04,ND0118,N,213,70.21,5.82%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 08:30:00-04,ND0118,N,205,71.73,6.06%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 08:35:00-04,ND0118,N,224,69.67,6.75%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 08:40:00-04,ND0118,N,216,72.40,6.37%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 08:45:00-04,ND0118,N,201,71.42,5.77%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 08:50:00-04,ND0118,N,207,71.46,5.69%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 08:55:00-04,ND0118,N,196,71.84,6.83%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 09:00:00-04,ND0118,N,225,71.14,6.16%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 09:05:00-04,ND0118,N,195,71.96,5.88%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 09:10:00-04,ND0118,N,176,70.70,5.51%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 09:15:00-04,ND0118,N,205,70.66,6.60%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 09:20:00-04,ND0118,N,183,70.90,5.05%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 09:25:00-04,ND0118,N,187,69.87,6.04%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 09:30:00-04,ND0118,N,163,69.70,4.84%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 09:35:00-04,ND0118,N,165,71.53,5.02%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 09:40:00-04,ND0118,N,168,69.56,5.60%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 09:45:00-04,ND0118,N,191,70.39,5.74%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 09:50:00-04,ND0118,N,167,71.05,5.26%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 09:55:00-04,ND0118,N,164,70.66,5.14%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 10:00:00-04,ND0118,N,184,70.66,5.57%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 10:05:00-04,ND0118,N,192,71.77,5.79%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 10:10:00-04,ND0118,N,156,71.14,5.11%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 10:15:00-04,ND0118,N,164,70.74,5.60%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 10:20:00-04,ND0118,N,135,71.19,4.62%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 10:25:00-04,ND0118,N,152,71.69,4.36%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 10:30:00-04,ND0118,N,153,70.93,4.69%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 10:35:00-04,ND0118,N,158,71.11,5.01%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 10:40:00-04,ND0118,N,172,70.06,5.56%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 10:45:00-04,ND0118,N,170,70.87,5.91%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 10:50:00-04,ND0118,N,174,70.48,5.45%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 10:55:00-04,ND0118,N,150,70.30,5.10%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 11:00:00-04,ND0118,N,164,70.26,5.40%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 11:05:00-04,ND0118,N,191,69.63,6.32%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 11:10:00-04,ND0118,N,171,70.94,5.28%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 11:15:00-04,ND0118,N,205,70.68,6.93%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 11:20:00-04,ND0118,N,165,69.24,5.67%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 11:25:00-04,ND0118,N,198,69.89,5.81%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 11:30:00-04,ND0118,N,167,70.68,5.24%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 11:35:00-04,ND0118,N,182,68.25,6.21%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 11:40:00-04,ND0118,N,183,70.44,6.13%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 11:45:00-04,ND0118,N,169,70.92,5.02%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 11:50:00-04,ND0118,N,190,70.59,6.25%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 11:55:00-04,ND0118,N,179,72.58,5.49%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 12:00:00-04,ND0118,N,199,71.67,5.80%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 12:05:00-04,ND0118,N,169,70.21,5.24%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 12:10:00-04,ND0118,N,175,71.15,5.40%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 12:15:00-04,ND0118,N,191,70.30,6.16%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 12:20:00-04,ND0118,N,166,72.14,4.98%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 12:25:00-04,ND0118,N,213,71.79,6.47%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 12:30:00-04,ND0118,N,193,70.04,6.40%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 12:35:00-04,ND0118,N,196,70.40,6.46%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 12:40:00-04,ND0118,N,204,71.96,6.07%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 12:45:00-04,ND0118,N,198,70.53,6.19%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 12:50:00-04,ND0118,N,171,71.45,5.07%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 12:55:00-04,ND0118,N,207,71.57,6.47%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 13:00:00-04,ND0118,N,176,71.12,6.17%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 13:05:00-04,ND0118,N,176,72.80,5.04%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 13:10:00-04,ND0118,N,196,70.82,6.88%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 13:15:00-04,ND0118,N,203,70.58,6.45%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 13:20:00-04,ND0118,N,211,71.52,6.69%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 13:25:00-04,ND0118,N,189,72.23,5.61%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 13:30:00-04,ND0118,N,184,72.05,5.85%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 13:35:00-04,ND0118,N,163,72.01,4.75%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 13:40:00-04,ND0118,N,196,71.36,5.65%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 13:45:00-04,ND0118,N,181,71.06,5.72%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 13:50:00-04,ND0118,N,181,70.94,5.59%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 13:55:00-04,ND0118,N,189,70.08,6.57%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 14:00:00-04,ND0118,N,188,71.58,5.76%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 14:05:00-04,ND0118,N,176,72.01,5.02%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 14:10:00-04,ND0118,N,191,72.46,5.38%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 14:15:00-04,ND0118,N,185,71.99,5.25%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 14:20:00-04,ND0118,N,201,71.88,5.89%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 14:25:00-04,ND0118,N,189,71.45,5.89%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 14:30:00-04,ND0118,N,219,69.46,6.86%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 14:35:00-04,ND0118,N,199,70.71,6.60%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 14:40:00-04,ND0118,N,218,70.50,6.56%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 14:45:00-04,ND0118,N,173,73.20,4.50%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 14:50:00-04,ND0118,N,194,71.12,6.05%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 14:55:00-04,ND0118,N,181,70.92,5.33%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 15:00:00-04,ND0118,N,196,71.69,6.04%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 15:05:00-04,ND0118,N,167,72.48,4.72%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 15:10:00-04,ND0118,N,198,72.92,5.44%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 15:15:00-04,ND0118,N,195,73.05,5.31%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
2019-08-01 15:20:00-04,ND0118,N,190,73.58,5.07%,3,ND0118 - I495 AT ROGERS RD,8970.1,2015-05-18 13:04:31-04,
