Date,Permit,Dir,Volume,Avg Speed,Occupancy %,Record Count,Full Name,Device ID,Created,Retired
2019-08-01 01:05:00-04,ND0105,N,13,44.54,0.96%,2,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 01:10:00-04,ND0105,N,16,42.20,1.31%,2,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 01:15:00-04,ND0105,N,15,47.40,1.01%,2,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 01:20:00-04,ND0105,N,14,46.41,1.03%,2,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 01:25:00-04,ND0105,N,12,42.48,0.81%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 01:30:00-04,ND0105,N,12,51.37,0.69%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 01:35:00-04,ND0105,N,13,46.08,1.01%,2,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 01:40:00-04,ND0105,N,13,41.22,0.92%,2,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 01:45:00-04,ND0105,N,13,50.77,0.76%,2,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 01:50:00-04,ND0105,N,13,36.32,0.62%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 01:55:00-04,ND0105,N,8,47.78,0.33%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 02:00:00-04,ND0105,N,9,50.80,0.54%,2,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 02:05:00-04,ND0105,N,6,48.32,0.32%,2,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 02:10:00-04,ND0105,N,9,48.77,1.09%,1,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 02:15:00-04,ND0105,N,11,51.13,1.80%,1,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 02:20:00-04,ND0105,N,10,46.07,0.40%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 02:25:00-04,ND0105,N,7,49.26,0.62%,2,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 02:30:00-04,ND0105,N,4,47.16,0.70%,1,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 02:35:00-04,ND0105,N,10,51.88,0.54%,2,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 02:40:00-04,ND0105,N,8,52.09,1.11%,1,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 02:45:00-04,ND0105,N,10,47.29,0.78%,2,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 02:50:00-04,ND0105,N,8,47.49,0.55%,2,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 02:55:00-04,ND0105,N,14,56.17,1.61%,1,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 03:00:00-04,ND0105,N,13,46.86,0.48%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 03:05:00-04,ND0105,N,5,48.75,0.89%,1,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 03:10:00-04,ND0105,N,5,53.34,0.84%,1,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 03:15:00-04,ND0105,N,15,33.60,1.53%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 03:20:00-04,ND0105,N,12,35.73,1.01%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 03:25:00-04,ND0105,N,9,55.11,1.54%,1,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 03:30:00-04,ND0105,N,10,33.66,0.63%,2,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 03:35:00-04,ND0105,N,14,52.19,0.66%,2,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 03:40:00-04,ND0105,N,10,55.76,0.46%,2,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 03:45:00-04,ND0105,N,14,57.96,0.75%,2,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 03:50:00-04,ND0105,N,7,59.34,1.04%,1,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 03:55:00-04,ND0105,N,15,50.61,1.04%,2,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 04:00:00-04,ND0105,N,13,48.64,1.22%,2,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 04:05:00-04,ND0105,N,11,60.47,0.61%,2,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 04:10:00-04,ND0105,N,13,59.19,0.45%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 04:15:00-04,ND0105,N,11,63.70,0.38%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 04:20:00-04,ND0105,N,14,63.76,0.39%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 04:25:00-04,ND0105,N,19,68.78,0.75%,2,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 04:30:00-04,ND0105,N,25,61.56,0.80%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 04:35:00-04,ND0105,N,21,62.60,0.82%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 04:40:00-04,ND0105,N,23,63.90,0.74%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 04:45:00-04,ND0105,N,24,61.77,0.69%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 04:50:00-04,ND0105,N,22,65.40,0.59%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 04:55:00-04,ND0105,N,21,70.73,0.79%,2,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 05:00:00-04,ND0105,N,29,65.27,0.90%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 05:05:00-04,ND0105,N,38,66.55,1.15%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 05:10:00-04,ND0105,N,27,66.45,0.82%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 05:15:00-04,ND0105,N,47,66.77,1.24%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 05:20:00-04,ND0105,N,48,68.51,1.31%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 05:25:00-04,ND0105,N,56,67.16,1.55%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 05:30:00-04,ND0105,N,60,65.43,1.68%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 05:35:00-04,ND0105,N,67,63.86,2.10%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 05:40:00-04,ND0105,N,56,60.92,1.72%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 05:45:00-04,ND0105,N,67,64.07,1.96%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 05:50:00-04,ND0105,N,74,69.73,1.92%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 05:55:00-04,ND0105,N,70,66.58,2.43%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 06:00:00-04,ND0105,N,68,69.01,1.82%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 06:05:00-04,ND0105,N,80,67.49,2.14%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 06:10:00-04,ND0105,N,103,68.30,3.03%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 06:15:00-04,ND0105,N,100,70.18,2.66%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 06:20:00-04,ND0105,N,117,66.94,3.27%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 06:25:00-04,ND0105,N,96,70.53,2.60%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 06:30:00-04,ND0105,N,101,66.43,2.75%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 06:35:00-04,ND0105,N,109,68.41,2.93%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 06:40:00-04,ND0105,N,102,67.63,2.76%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 06:45:00-04,ND0105,N,119,68.62,3.20%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 06:50:00-04,ND0105,N,105,67.13,3.13%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 06:55:00-04,ND0105,N,106,67.66,3.20%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 07:00:00-04,ND0105,N,123,69.03,3.49%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 07:05:00-04,ND0105,N,117,67.55,3.46%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 07:10:00-04,ND0105,N,101,71.69,2.74%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 07:15:00-04,ND0105,N,117,68.86,3.33%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 07:20:00-04,ND0105,N,108,68.82,2.85%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 07:25:00-04,ND0105,N,130,67.16,3.67%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 07:30:00-04,ND0105,N,110,67.55,3.38%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 07:35:00-04,ND0105,N,88,65.77,2.49%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 07:40:00-04,ND0105,N,136,67.08,4.19%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 07:45:00-04,ND0105,N,107,66.08,3.31%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 07:50:00-04,ND0105,N,103,67.96,3.02%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 07:55:00-04,ND0105,N,95,66.12,3.05%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 08:00:00-04,ND0105,N,89,68.60,2.53%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 08:05:00-04,ND0105,N,75,64.96,2.17%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 08:10:00-04,ND0105,N,97,68.62,2.83%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 08:15:00-04,ND0105,N,91,65.49,2.76%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 08:20:00-04,ND0105,N,91,65.32,2.75%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 08:25:00-04,ND0105,N,118,66.05,3.32%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 08:30:00-04,ND0105,N,90,65.58,2.67%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 08:35:00-04,ND0105,N,93,66.41,2.57%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 08:40:00-04,ND0105,N,94,64.50,2.65%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 08:45:00-04,ND0105,N,92,64.18,2.66%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 08:50:00-04,ND0105,N,88,61.20,2.63%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 08:55:00-04,ND0105,N,108,62.41,3.71%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 09:00:00-04,ND0105,N,95,63.09,2.70%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 09:05:00-04,ND0105,N,106,62.62,3.10%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 09:10:00-04,ND0105,N,105,61.95,3.32%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 09:15:00-04,ND0105,N,123,64.30,3.66%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 09:20:00-04,ND0105,N,122,61.26,3.93%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 09:25:00-04,ND0105,N,100,65.12,3.07%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 09:30:00-04,ND0105,N,109,66.19,3.11%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 09:35:00-04,ND0105,N,109,64.05,3.52%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 09:40:00-04,ND0105,N,86,64.40,2.77%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 09:45:00-04,ND0105,N,100,63.50,3.35%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 09:50:00-04,ND0105,N,96,65.41,2.76%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 09:55:00-04,ND0105,N,87,65.16,2.54%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 10:00:00-04,ND0105,N,94,64.70,2.94%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 10:05:00-04,ND0105,N,103,65.74,3.19%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 10:10:00-04,ND0105,N,91,65.05,2.67%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 10:15:00-04,ND0105,N,86,61.44,2.81%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 10:20:00-04,ND0105,N,98,63.99,3.14%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 10:25:00-04,ND0105,N,92,63.33,2.92%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 10:30:00-04,ND0105,N,89,61.75,2.72%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 10:35:00-04,ND0105,N,70,64.05,2.09%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 10:40:00-04,ND0105,N,114,65.15,3.32%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 10:45:00-04,ND0105,N,95,64.73,2.95%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 10:50:00-04,ND0105,N,103,63.24,3.68%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 10:55:00-04,ND0105,N,99,63.91,3.35%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 11:00:00-04,ND0105,N,101,65.14,3.30%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 11:05:00-04,ND0105,N,81,63.76,2.72%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 11:10:00-04,ND0105,N,87,64.23,2.59%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 11:15:00-04,ND0105,N,119,63.92,3.57%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 11:20:00-04,ND0105,N,108,63.82,3.41%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 11:25:00-04,ND0105,N,92,64.40,2.80%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 11:30:00-04,ND0105,N,111,64.85,3.39%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 11:35:00-04,ND0105,N,81,63.55,2.30%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 11:40:00-04,ND0105,N,114,63.80,3.57%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 11:45:00-04,ND0105,N,107,63.84,3.04%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 11:50:00-04,ND0105,N,109,64.04,3.24%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 11:55:00-04,ND0105,N,133,65.68,3.70%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 12:00:00-04,ND0105,N,106,67.47,3.05%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 12:05:00-04,ND0105,N,127,65.21,3.63%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 12:10:00-04,ND0105,N,131,65.13,3.72%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 12:15:00-04,ND0105,N,129,60.71,4.11%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 12:20:00-04,ND0105,N,121,64.68,3.43%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 12:25:00-04,ND0105,N,121,64.32,3.80%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 12:30:00-04,ND0105,N,121,64.89,3.47%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 12:35:00-04,ND0105,N,131,64.64,3.86%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 12:40:00-04,ND0105,N,115,64.97,3.37%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 12:45:00-04,ND0105,N,138,66.33,4.32%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 12:50:00-04,ND0105,N,126,64.97,3.58%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 12:55:00-04,ND0105,N,118,64.42,3.67%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 13:00:00-04,ND0105,N,116,65.60,3.29%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 13:05:00-04,ND0105,N,119,65.45,3.64%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 13:10:00-04,ND0105,N,118,65.95,3.24%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 13:15:00-04,ND0105,N,124,65.50,3.73%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 13:20:00-04,ND0105,N,147,64.55,4.29%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 13:25:00-04,ND0105,N,137,65.37,4.04%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 13:30:00-04,ND0105,N,121,65.55,3.67%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 13:35:00-04,ND0105,N,116,65.39,3.40%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 13:40:00-04,ND0105,N,138,63.78,4.12%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 13:45:00-04,ND0105,N,122,65.48,3.84%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 13:50:00-04,ND0105,N,148,65.14,4.11%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 13:55:00-04,ND0105,N,126,65.66,3.61%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 14:00:00-04,ND0105,N,138,65.51,4.04%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 14:05:00-04,ND0105,N,123,64.90,3.68%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 14:10:00-04,ND0105,N,122,67.36,3.58%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 14:15:00-04,ND0105,N,120,65.47,3.45%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 14:20:00-04,ND0105,N,117,64.20,3.55%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 14:25:00-04,ND0105,N,116,65.33,3.41%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 14:30:00-04,ND0105,N,122,67.35,3.37%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 14:35:00-04,ND0105,N,106,66.75,3.01%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 14:40:00-04,ND0105,N,135,64.48,3.88%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 14:45:00-04,ND0105,N,123,65.38,3.48%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 14:50:00-04,ND0105,N,153,66.07,4.30%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 14:55:00-04,ND0105,N,125,64.30,3.55%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 15:00:00-04,ND0105,N,139,66.59,4.00%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
2019-08-01 15:05:00-04,ND0105,N,133,65.36,3.63%,3,ND0105 - I95 AT NAAMANS RD,8969.1,2015-05-18 13:04:31-04,
