Date,Permit,Dir,Volume,Avg Speed,Occupancy %,Record Count,Full Name,Device ID,Created,Retired
2019-08-01 03:30:00-04,ND0139,N,42,75.17,1.56%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 03:35:00-04,ND0139,N,43,76.79,1.34%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 03:40:00-04,ND0139,N,41,78.93,1.40%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 03:45:00-04,ND0139,N,42,76.36,1.43%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 03:50:00-04,ND0139,N,35,76.79,1.18%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 03:55:00-04,ND0139,N,45,74.99,1.48%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 04:00:00-04,ND0139,N,37,74.48,1.60%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 04:05:00-04,ND0139,N,33,72.06,2.03%,2,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 04:10:00-04,ND0139,N,44,74.20,1.60%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 04:15:00-04,ND0139,N,55,76.32,2.03%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 04:20:00-04,ND0139,N,59,76.88,2.01%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 04:25:00-04,ND0139,N,55,72.97,2.43%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 04:30:00-04,ND0139,N,67,77.49,2.20%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 04:35:00-04,ND0139,N,40,74.40,2.60%,2,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 04:40:00-04,ND0139,N,87,78.36,2.77%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 04:45:00-04,ND0139,N,97,76.45,3.19%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 04:50:00-04,ND0139,N,80,77.45,2.71%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 04:55:00-04,ND0139,N,84,77.54,2.63%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 05:00:00-04,ND0139,N,68,75.77,3.99%,2,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 05:05:00-04,ND0139,N,62,77.34,3.14%,2,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 05:10:00-04,ND0139,N,118,78.75,3.59%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 05:15:00-04,ND0139,N,159,77.61,4.90%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 05:20:00-04,ND0139,N,79,74.19,4.45%,2,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 05:25:00-04,ND0139,N,156,78.81,4.31%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 05:30:00-04,ND0139,N,105,76.80,5.35%,2,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 05:35:00-04,ND0139,N,197,78.31,6.23%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 05:40:00-04,ND0139,N,113,76.64,6.24%,2,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 05:45:00-04,ND0139,N,105,75.61,5.03%,2,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 05:50:00-04,ND0139,N,189,79.35,5.22%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 05:55:00-04,ND0139,N,175,78.23,4.93%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 06:00:00-04,ND0139,N,182,78.00,5.47%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 06:05:00-04,ND0139,N,117,77.99,5.43%,2,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 06:10:00-04,ND0139,N,197,78.38,5.69%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 06:15:00-04,ND0139,N,197,80.11,5.38%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 06:20:00-04,ND0139,N,133,76.95,6.29%,2,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 06:25:00-04,ND0139,N,244,79.33,7.04%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 06:30:00-04,ND0139,N,154,76.43,7.29%,2,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 06:35:00-04,ND0139,N,255,79.42,6.96%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 06:40:00-04,ND0139,N,233,78.39,6.50%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 06:45:00-04,ND0139,N,151,76.17,6.59%,2,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 06:50:00-04,ND0139,N,119,75.69,4.94%,2,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 06:55:00-04,ND0139,N,131,76.73,6.16%,2,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 07:00:00-04,ND0139,N,135,77.61,6.16%,2,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 07:05:00-04,ND0139,N,217,78.36,5.93%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 07:10:00-04,ND0139,N,221,78.63,5.88%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 07:15:00-04,ND0139,N,210,78.10,5.44%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 07:20:00-04,ND0139,N,133,75.41,6.38%,2,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 07:25:00-04,ND0139,N,207,77.37,5.60%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 07:30:00-04,ND0139,N,257,75.85,7.77%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 07:35:00-04,ND0139,N,238,77.60,6.65%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 07:40:00-04,ND0139,N,202,78.07,5.68%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 07:45:00-04,ND0139,N,210,77.05,6.20%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 07:50:00-04,ND0139,N,195,77.59,5.10%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 07:55:00-04,ND0139,N,120,75.48,5.53%,2,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 08:00:00-04,ND0139,N,188,79.31,4.88%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 08:05:00-04,ND0139,N,128,75.18,6.09%,2,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 08:10:00-04,ND0139,N,211,75.63,6.02%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 08:15:00-04,ND0139,N,192,76.98,5.67%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 08:20:00-04,ND0139,N,221,77.38,5.99%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 08:25:00-04,ND0139,N,239,75.02,7.28%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 08:30:00-04,ND0139,N,203,76.42,5.50%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 08:35:00-04,ND0139,N,178,78.00,5.13%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 08:40:00-04,ND0139,N,208,76.95,5.95%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 08:45:00-04,ND0139,N,199,77.02,5.87%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 08:50:00-04,ND0139,N,175,74.71,5.04%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 08:55:00-04,ND0139,N,170,72.57,4.98%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 09:00:00-04,ND0139,N,188,74.39,6.15%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 09:05:00-04,ND0139,N,188,75.88,5.48%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 09:10:00-04,ND0139,N,199,76.70,5.59%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 09:15:00-04,ND0139,N,165,76.38,4.88%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 09:20:00-04,ND0139,N,192,75.60,6.08%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 09:25:00-04,ND0139,N,187,76.46,5.38%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 09:30:00-04,ND0139,N,147,75.88,4.24%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 09:35:00-04,ND0139,N,169,75.54,4.91%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 09:40:00-04,ND0139,N,153,76.15,4.31%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 09:45:00-04,ND0139,N,193,76.00,6.35%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 09:50:00-04,ND0139,N,191,75.43,5.75%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 09:55:00-04,ND0139,N,159,74.46,5.00%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 10:00:00-04,ND0139,N,161,74.18,5.20%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 10:05:00-04,ND0139,N,187,73.59,5.37%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 10:10:00-04,ND0139,N,191,73.52,5.97%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 10:15:00-04,ND0139,N,162,74.34,5.20%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 10:20:00-04,ND0139,N,149,70.45,5.10%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 10:25:00-04,ND0139,N,144,73.21,4.50%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 10:30:00-04,ND0139,N,163,73.30,5.05%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 10:35:00-04,ND0139,N,161,72.91,4.69%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 10:40:00-04,ND0139,N,175,73.77,5.45%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 10:45:00-04,ND0139,N,168,74.13,5.23%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 10:50:00-04,ND0139,N,189,75.28,6.29%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 10:55:00-04,ND0139,N,159,76.11,4.73%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 11:00:00-04,ND0139,N,176,75.54,5.74%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 11:05:00-04,ND0139,N,176,75.90,5.36%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 11:10:00-04,ND0139,N,196,74.76,6.58%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 11:15:00-04,ND0139,N,163,76.52,4.86%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 11:20:00-04,ND0139,N,198,75.35,6.35%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 11:25:00-04,ND0139,N,159,74.94,5.14%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 11:30:00-04,ND0139,N,210,74.90,5.78%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 11:35:00-04,ND0139,N,172,77.66,5.23%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 11:40:00-04,ND0139,N,169,75.34,5.41%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 11:45:00-04,ND0139,N,192,75.03,6.14%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 11:50:00-04,ND0139,N,193,75.18,5.77%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 11:55:00-04,ND0139,N,177,75.87,5.42%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 12:00:00-04,ND0139,N,169,75.02,5.43%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 12:05:00-04,ND0139,N,199,75.22,6.03%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 12:10:00-04,ND0139,N,165,74.94,5.19%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 12:15:00-04,ND0139,N,172,76.93,4.90%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 12:20:00-04,ND0139,N,205,74.70,6.30%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 12:25:00-04,ND0139,N,169,76.07,5.09%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 12:30:00-04,ND0139,N,211,75.51,6.26%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 12:35:00-04,ND0139,N,190,74.95,6.08%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 12:40:00-04,ND0139,N,196,77.31,5.79%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 12:45:00-04,ND0139,N,193,75.02,6.15%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 12:50:00-04,ND0139,N,211,75.45,6.37%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 12:55:00-04,ND0139,N,172,75.47,5.01%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 13:00:00-04,ND0139,N,179,75.21,5.41%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 13:05:00-04,ND0139,N,160,73.56,5.08%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 13:10:00-04,ND0139,N,200,74.74,5.84%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 13:15:00-04,ND0139,N,171,77.29,5.15%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 13:20:00-04,ND0139,N,197,72.75,6.52%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 13:25:00-04,ND0139,N,211,74.38,7.00%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 13:30:00-04,ND0139,N,181,76.38,5.16%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 13:35:00-04,ND0139,N,183,76.06,5.62%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 13:40:00-04,ND0139,N,160,78.32,4.32%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 13:45:00-04,ND0139,N,167,74.50,4.91%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 13:50:00-04,ND0139,N,201,74.79,6.15%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 13:55:00-04,ND0139,N,184,74.77,5.91%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 14:00:00-04,ND0139,N,171,75.13,5.44%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 14:05:00-04,ND0139,N,183,76.01,5.71%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 14:10:00-04,ND0139,N,194,75.85,5.53%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 14:15:00-04,ND0139,N,191,75.92,5.72%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 14:20:00-04,ND0139,N,174,75.73,5.19%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 14:25:00-04,ND0139,N,186,77.28,5.23%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 14:30:00-04,ND0139,N,193,76.87,5.47%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 14:35:00-04,ND0139,N,212,76.44,6.33%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 14:40:00-04,ND0139,N,198,75.83,5.83%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
2019-08-01 14:45:00-04,ND0139,N,211,76.24,5.85%,3,ND0139 - I495 AND HOLLY OAK DR,8990.1,2015-05-18 13:04:43-04,
