Date,Permit,Dir,Volume,Avg Speed,Occupancy %,Record Count,Full Name,Device ID,Created,Retired
2019-08-01 01:45:00-04,ND0135,N,28,68.92,0.95%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 01:50:00-04,ND0135,N,19,64.49,0.82%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 01:55:00-04,ND0135,N,16,70.42,0.67%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 02:00:00-04,ND0135,N,25,67.93,1.11%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 02:05:00-04,ND0135,N,25,66.96,0.91%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 02:10:00-04,ND0135,N,25,64.83,1.03%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 02:15:00-04,ND0135,N,21,71.54,0.81%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 02:20:00-04,ND0135,N,20,70.68,0.89%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 02:25:00-04,ND0135,N,29,68.47,1.03%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 02:30:00-04,ND0135,N,31,68.47,1.45%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 02:35:00-04,ND0135,N,33,69.26,1.30%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 02:40:00-04,ND0135,N,21,66.17,0.97%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 02:45:00-04,ND0135,N,31,70.56,1.29%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 02:50:00-04,ND0135,N,22,63.42,1.32%,2,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 02:55:00-04,ND0135,N,20,68.66,0.65%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 03:00:00-04,ND0135,N,27,68.69,1.08%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 03:05:00-04,ND0135,N,20,63.16,1.42%,2,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 03:10:00-04,ND0135,N,30,66.58,1.45%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 03:15:00-04,ND0135,N,26,69.26,0.98%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 03:20:00-04,ND0135,N,34,70.04,1.64%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 03:25:00-04,ND0135,N,25,68.29,1.14%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 03:30:00-04,ND0135,N,40,68.02,1.47%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 03:35:00-04,ND0135,N,47,70.79,1.64%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 03:40:00-04,ND0135,N,43,70.62,1.47%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 03:45:00-04,ND0135,N,44,69.77,1.51%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 03:50:00-04,ND0135,N,45,69.76,1.70%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 03:55:00-04,ND0135,N,32,69.50,1.11%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 04:00:00-04,ND0135,N,37,70.92,1.52%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 04:05:00-04,ND0135,N,49,70.43,1.77%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 04:10:00-04,ND0135,N,48,68.94,1.83%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 04:15:00-04,ND0135,N,61,70.59,2.28%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 04:20:00-04,ND0135,N,54,68.78,2.21%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 04:25:00-04,ND0135,N,62,69.05,2.19%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 04:30:00-04,ND0135,N,64,71.19,2.44%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 04:35:00-04,ND0135,N,67,70.48,2.52%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 04:40:00-04,ND0135,N,83,71.48,2.58%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 04:45:00-04,ND0135,N,96,70.52,3.51%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 04:50:00-04,ND0135,N,83,70.10,2.96%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 04:55:00-04,ND0135,N,87,72.57,2.95%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 05:00:00-04,ND0135,N,94,71.01,3.43%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 05:05:00-04,ND0135,N,115,72.59,3.27%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 05:10:00-04,ND0135,N,116,71.33,4.04%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 05:15:00-04,ND0135,N,152,71.70,4.73%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 05:20:00-04,ND0135,N,157,71.49,4.76%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 05:25:00-04,ND0135,N,168,71.79,5.01%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 05:30:00-04,ND0135,N,171,71.94,5.44%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 05:35:00-04,ND0135,N,217,71.76,7.29%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 05:40:00-04,ND0135,N,175,73.78,5.09%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 05:45:00-04,ND0135,N,163,72.46,4.70%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 05:50:00-04,ND0135,N,191,72.76,5.53%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 05:55:00-04,ND0135,N,180,71.37,5.51%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 06:00:00-04,ND0135,N,174,73.09,5.33%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 06:05:00-04,ND0135,N,191,72.89,5.53%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 06:10:00-04,ND0135,N,196,74.14,5.38%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 06:15:00-04,ND0135,N,214,73.35,6.47%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 06:20:00-04,ND0135,N,235,73.33,6.74%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 06:25:00-04,ND0135,N,259,72.60,7.50%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 06:30:00-04,ND0135,N,244,71.83,7.33%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 06:35:00-04,ND0135,N,253,72.96,7.17%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 06:40:00-04,ND0135,N,231,71.47,6.58%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 06:45:00-04,ND0135,N,211,73.28,5.60%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 06:50:00-04,ND0135,N,223,72.64,6.05%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 06:55:00-04,ND0135,N,219,73.08,6.24%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 07:00:00-04,ND0135,N,222,71.19,6.43%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 07:05:00-04,ND0135,N,215,72.15,5.87%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 07:10:00-04,ND0135,N,216,71.84,6.10%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 07:15:00-04,ND0135,N,207,71.52,5.78%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 07:20:00-04,ND0135,N,219,70.92,6.58%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 07:25:00-04,ND0135,N,243,72.15,6.88%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 07:30:00-04,ND0135,N,242,70.55,7.37%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 07:35:00-04,ND0135,N,222,71.74,6.60%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 07:40:00-04,ND0135,N,210,71.48,6.13%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 07:45:00-04,ND0135,N,207,71.84,6.17%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 07:50:00-04,ND0135,N,192,71.76,5.07%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 07:55:00-04,ND0135,N,200,72.38,5.64%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 08:00:00-04,ND0135,N,198,70.83,5.72%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 08:05:00-04,ND0135,N,190,70.93,5.57%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 08:10:00-04,ND0135,N,197,69.36,6.09%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 08:15:00-04,ND0135,N,221,69.37,6.66%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 08:20:00-04,ND0135,N,218,69.36,6.61%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 08:25:00-04,ND0135,N,223,69.37,6.81%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 08:30:00-04,ND0135,N,206,70.30,5.99%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 08:35:00-04,ND0135,N,185,71.41,5.84%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 08:40:00-04,ND0135,N,194,70.44,5.76%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 08:45:00-04,ND0135,N,197,70.47,6.03%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 08:50:00-04,ND0135,N,168,69.15,5.19%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 08:55:00-04,ND0135,N,198,69.98,5.93%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 09:00:00-04,ND0135,N,165,69.80,5.50%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 09:05:00-04,ND0135,N,200,70.07,6.01%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 09:10:00-04,ND0135,N,199,70.95,6.02%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 09:15:00-04,ND0135,N,152,70.41,4.79%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 09:20:00-04,ND0135,N,223,69.88,7.03%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 09:25:00-04,ND0135,N,163,70.03,4.70%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 09:30:00-04,ND0135,N,153,68.61,4.81%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 09:35:00-04,ND0135,N,166,70.19,5.00%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 09:40:00-04,ND0135,N,175,68.44,5.59%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 09:45:00-04,ND0135,N,186,68.45,6.34%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 09:50:00-04,ND0135,N,170,69.41,5.37%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 09:55:00-04,ND0135,N,169,70.14,5.46%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 10:00:00-04,ND0135,N,172,69.86,5.61%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 10:05:00-04,ND0135,N,180,69.06,5.37%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 10:10:00-04,ND0135,N,185,70.51,5.90%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 10:15:00-04,ND0135,N,156,69.14,5.13%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 10:20:00-04,ND0135,N,156,68.10,5.29%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 10:25:00-04,ND0135,N,168,68.46,5.50%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 10:30:00-04,ND0135,N,144,70.25,4.26%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 10:35:00-04,ND0135,N,161,68.27,4.99%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 10:40:00-04,ND0135,N,167,68.91,5.36%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 10:45:00-04,ND0135,N,189,67.94,6.50%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 10:50:00-04,ND0135,N,179,69.46,6.02%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 10:55:00-04,ND0135,N,165,69.09,5.02%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 11:00:00-04,ND0135,N,192,68.10,6.43%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 11:05:00-04,ND0135,N,169,68.03,5.86%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 11:10:00-04,ND0135,N,186,68.83,6.49%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 11:15:00-04,ND0135,N,170,68.87,5.38%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 11:20:00-04,ND0135,N,202,68.00,6.50%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 11:25:00-04,ND0135,N,175,69.60,6.00%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 11:30:00-04,ND0135,N,187,67.83,5.51%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 11:35:00-04,ND0135,N,174,70.28,5.95%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 11:40:00-04,ND0135,N,168,67.46,5.80%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 11:45:00-04,ND0135,N,196,68.59,6.22%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 11:50:00-04,ND0135,N,194,69.14,6.11%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 11:55:00-04,ND0135,N,169,68.92,5.76%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 12:00:00-04,ND0135,N,185,69.14,6.03%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 12:05:00-04,ND0135,N,184,69.76,5.82%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 12:10:00-04,ND0135,N,166,69.16,5.42%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 12:15:00-04,ND0135,N,196,69.18,5.80%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 12:20:00-04,ND0135,N,202,68.99,6.42%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 12:25:00-04,ND0135,N,167,69.63,5.19%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 12:30:00-04,ND0135,N,206,68.41,6.46%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 12:35:00-04,ND0135,N,190,68.76,6.58%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 12:40:00-04,ND0135,N,195,69.40,6.22%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 12:45:00-04,ND0135,N,202,68.46,6.30%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 12:50:00-04,ND0135,N,208,68.83,6.80%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 12:55:00-04,ND0135,N,158,69.45,5.05%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 13:00:00-04,ND0135,N,186,68.27,5.68%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 13:05:00-04,ND0135,N,181,68.47,6.22%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 13:10:00-04,ND0135,N,177,69.72,4.90%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 13:15:00-04,ND0135,N,202,67.70,6.82%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 13:20:00-04,ND0135,N,186,67.01,6.51%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 13:25:00-04,ND0135,N,198,69.43,6.43%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 13:30:00-04,ND0135,N,178,69.27,5.47%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 13:35:00-04,ND0135,N,192,70.11,5.88%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 13:40:00-04,ND0135,N,165,70.09,4.85%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 13:45:00-04,ND0135,N,187,68.97,5.80%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 13:50:00-04,ND0135,N,185,68.15,6.28%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 13:55:00-04,ND0135,N,186,69.01,5.89%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 14:00:00-04,ND0135,N,185,68.73,6.17%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 14:05:00-04,ND0135,N,172,68.94,5.66%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 14:10:00-04,ND0135,N,202,70.04,5.95%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 14:15:00-04,ND0135,N,155,70.72,4.74%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 14:20:00-04,ND0135,N,210,70.03,6.45%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 14:25:00-04,ND0135,N,173,70.13,5.14%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 14:30:00-04,ND0135,N,196,69.92,6.16%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 14:35:00-04,ND0135,N,231,69.17,6.96%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 14:40:00-04,ND0135,N,178,70.18,5.70%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 14:45:00-04,ND0135,N,219,70.04,6.40%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 14:50:00-04,ND0135,N,162,69.47,4.72%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 14:55:00-04,ND0135,N,180,68.90,5.59%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 15:00:00-04,ND0135,N,175,70.70,4.84%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 15:05:00-04,ND0135,N,189,70.23,6.01%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 15:10:00-04,ND0135,N,155,68.91,4.79%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 15:15:00-04,ND0135,N,206,71.20,5.92%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 15:20:00-04,ND0135,N,171,70.99,4.59%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 15:25:00-04,ND0135,N,213,71.18,6.08%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
2019-08-01 15:30:00-04,ND0135,N,203,69.79,5.63%,3,ND0135 - I495 AT LORE AVE,8987.1,2015-05-18 13:04:41-04,
